index_x,Name,# Features,# Categorical Features,# Instances,# Classes,# NaNs,Minority Class Size,id,index_y,classifier,roc,cross_entropy,accuracy,pred_time,train_time
131,analcatdata_vineyard,4,2,468,2,0,208,724,analcatdata_vineyard_mlp,mlp,0.8511202830000001,0.49164379550000004,0.7264957265,0.1745998859,0.1743102074
131,analcatdata_vineyard,4,2,468,2,0,208,724,analcatdata_vineyard_knn,knn,0.9098245873,1.2812694784,0.8418803419,0.007427454000000001,0.00035882
131,analcatdata_vineyard,4,2,468,2,0,208,724,analcatdata_vineyard_lgb,lgb,0.8899248231,0.4190170586,0.8205128205000001,0.0132935047,0.0120279789
131,analcatdata_vineyard,4,2,468,2,0,208,724,analcatdata_vineyard_cat,cat,0.9299823113000001,0.33564535560000003,0.8504273504000001,0.41546940800000004,0.4140679836
131,analcatdata_vineyard,4,2,468,2,0,208,724,analcatdata_vineyard_tabpfn_mod,tabpfn_mod,0.891067217,0.42296186620000004,0.7991452991,0.4580206871,0.00012469290000000001
131,analcatdata_vineyard,4,2,468,2,0,208,724,analcatdata_vineyard_tabpfn,tabpfn,0.9191479953,0.41516905260000003,0.8376068376,0.4551310539,0.00014257430000000001
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_lr,lr,0.4798054245,0.6951690628,0.5256410256,0.0015206337,0.0014059544
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_rf,rf,0.926665684,0.4760367562,0.8547008547,0.0563063622,0.0505466461
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_svm,svm,0.7841981132,0.5415329068,0.7820512821000001,0.0045976639,0.0032558441
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_mlp,mlp,0.7222877358,0.6293125191000001,0.6965811966000001,0.2288498878,0.22860121730000002
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_knn,knn,0.9256706958,0.7140702159,0.8418803419,0.0066626072,0.0002882481
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_lgb,lgb,0.9020857901,0.4062419498,0.8333333333,0.0243902206,0.022788047800000003
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_cat,cat,0.9242334906,0.3519382526,0.8290598291,0.47078537940000004,0.4692559242
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_tabpfn_mod,tabpfn_mod,0.8981426887,0.4122126507,0.8076923077,0.467969656,0.00012207030000000001
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_tabpfn,tabpfn,0.9324882075,0.3157463202,0.8589743590000001,0.4492359161,0.000159502
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_lr,lr,0.7940274269,0.510196387,0.7316017316,0.0022320747,0.0021290779
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_rf,rf,0.749368459,0.5476378526,0.7012987013,0.0650947094,0.0598239899
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_svm,svm,0.7825694695000001,0.5240105112,0.7532467532,0.0059564114,0.0041015148
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_mlp,mlp,0.7758029592,0.5297016354,0.7229437229,0.21662306790000002,0.2163083553
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_knn,knn,0.6632082281,1.868843639,0.6883116883,0.0076177120000000004,0.00031805040000000003
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_lgb,lgb,0.7155359076000001,0.6992705251,0.6666666667000001,0.0154249668,0.0137546062
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_cat,cat,0.7402562252,0.5600624719,0.6883116883,0.7033638954,0.701944828
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_tabpfn_mod,tabpfn_mod,0.7670516059,0.5298249890000001,0.7272727273,0.46973681450000004,0.00012969970000000001
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_tabpfn,tabpfn,0.7839227716,0.5063307437,0.7532467532,0.44161844250000004,0.0001204014
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_lr,lr,0.9413036249000001,0.22018202420000002,0.88,0.0016934872,0.0016016960000000001
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_rf,rf,0.9573495178,0.1780927584,0.9111111111,0.0540788174,0.049291372300000004
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_svm,svm,0.9188560027,0.25116580180000003,0.9111111111,0.0034763813000000003,0.0026006699
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_mlp,mlp,0.952776854,0.1709578246,0.9377777778,0.182248354,0.1818053722
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_knn,knn,0.9421350183,0.4323523655,0.9111111111,0.011847496,0.00046134
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_lgb,lgb,0.9380611906,0.2062842578,0.9244444444000001,0.0547389984,0.0534312725
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_cat,cat,0.9622547389,0.18743320430000002,0.9155555556,0.4473612309,0.4457156658
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_tabpfn_mod,tabpfn_mod,0.9516129032,0.16452063320000002,0.9333333333,0.4432690144,0.00012826920000000002
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_tabpfn,tabpfn,0.9597605587,0.1655966205,0.9288888889,0.4388241768,0.00015759470000000002
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_lr,lr,0.9503887449,0.4282077615,0.8136363636,0.0024669170000000003,0.002366066
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_rf,rf,0.9607552758000001,0.23184341120000002,0.9318181818000001,0.057101965000000005,0.0520503521
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_svm,svm,0.9702887819,0.21111260780000002,0.8409090909,0.0043997765,0.0030486584000000002
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_mlp,mlp,0.9560348019,0.27362604490000003,0.9045454545,0.20500397680000002,0.20458555220000002
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_knn,knn,0.9502499074,0.9331315094,0.9272727273,0.011357069000000001,0.0005013943
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_lgb,lgb,0.9605701592,0.28168131700000004,0.9272727273,0.061984777500000005,0.060529947300000005
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_cat,cat,0.9581636431,0.22190228,0.9318181818000001,0.8433423042,0.8420238495
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_tabpfn_mod,tabpfn_mod,0.9692706405,0.2227507963,0.9363636364000001,0.4471113682,0.0001223087
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_tabpfn,tabpfn,0.9673269160000001,0.2091202113,0.9272727273,0.4276812077,0.00013041500000000002
136,mw1,38,1,403,2,0,31,1071,mw1_lr,lr,0.8178027035000001,0.2403670876,0.9108910891,0.0032856464000000003,0.0031592846000000003
136,mw1,38,1,403,2,0,31,1071,mw1_rf,rf,0.8395168248,0.24547297380000002,0.900990099,0.061813831300000004,0.0573484898
136,mw1,38,1,403,2,0,31,1071,mw1_svm,svm,0.7194420477,0.3094430582,0.9059405941,0.0025010109,0.0017509460000000002
136,mw1,38,1,403,2,0,31,1071,mw1_mlp,mlp,0.5658613747,0.3134046957,0.9059405941,0.3237361908,0.3220214844
136,mw1,38,1,403,2,0,31,1071,mw1_knn,knn,0.7953695715,0.9883144684,0.9108910891,0.0177984238,0.0002717972
136,mw1,38,1,403,2,0,31,1071,mw1_lgb,lgb,0.7660339373,0.4706611409,0.896039604,0.0760002136,0.0743589401
136,mw1,38,1,403,2,0,31,1071,mw1_cat,cat,0.8563416739,0.2505733971,0.9059405941,0.7634732723000001,0.7617683411
136,mw1,38,1,403,2,0,31,1071,mw1_tabpfn_mod,tabpfn_mod,0.849726776,0.2660270869,0.9059405941,0.3723173141,0.0001153946
136,mw1,38,1,403,2,0,31,1071,mw1_tabpfn,tabpfn,0.8252804142,0.3175031175,0.9059405941,0.37901711460000004,0.00012469290000000001
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_lr,lr,0.9104928307000001,0.8934057085,0.7673267327000001,0.0047273636,0.0045721531
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_rf,rf,0.9752057392000001,0.37443559190000003,0.8861386139,0.057139396700000004,0.0521550179
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_svm,svm,0.9819179877,0.2851343519,0.8762376238,0.0069010258,0.0054087639
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_mlp,mlp,0.9201060915,1.0603990053,0.6683168317,0.0773894787,0.0771720409
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_knn,knn,0.9116601214000001,1.6383527397000002,0.7722772277000001,0.0045046806,0.0002422333
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_xgb,xgb,0.9647750771,0.4763857999,0.8415841584,0.0382528305,0.0370600224
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_lgb,lgb,0.9535144313,1.0910803397,0.8415841584,0.046524763100000005,0.0442175865
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_cat,cat,0.9756747096,0.35913083570000004,0.896039604,0.6321067810000001,0.6301486492
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_tabpfn_mod,tabpfn_mod,0.9649303254,0.37854352550000003,0.8910891089,0.4230628014,0.0001478195
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_tabpfn,tabpfn,0.9815522802000001,0.3281586118,0.900990099,0.4004230499,0.0001378059
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_lr,lr,0.465,0.7075872206,0.48,0.0025117397,0.0023627281
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_rf,rf,0.5476,0.7385929628,0.555,0.079668045,0.0705368519
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_svm,svm,0.5535,0.6941719614,0.46,0.0086433887,0.0056965351000000004
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_mlp,mlp,0.45370000000000005,0.7218633001,0.465,1.3011884689,1.300632
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_knn,knn,0.47400000000000003,1.6272927301,0.48,0.0077567101000000005,0.0003018379
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_lgb,lgb,0.5308,0.8781878531,0.515,0.0618491173,0.0601997375
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_cat,cat,0.5154,0.7645579024,0.485,0.7057628632,0.7043325901
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_tabpfn_mod,tabpfn_mod,0.44920000000000004,0.7057279973,0.49,0.4235932827,0.0001227856
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_tabpfn,tabpfn,0.45980000000000004,0.697487559,0.5,0.3815841675,0.00017333030000000002
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_lr,lr,0.4900250627,0.6929477375,0.495,0.0014414787,0.0013332367
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_rf,rf,0.4739348371,0.7389068902,0.46,0.0618727207,0.056489229200000005
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_svm,svm,0.4887719298,0.7065857438,0.505,0.0055966377000000005,0.0037322044
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_mlp,mlp,0.4919298246,0.6959304744,0.47000000000000003,0.1533029079,0.15241408350000002
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_knn,knn,0.4971428571,1.7762539721000001,0.53,0.0131959915,0.0004220009
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_lgb,lgb,0.4358897243,0.9193086171,0.42,0.0577843189,0.0558166504
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_cat,cat,0.49593984960000004,0.7415968975,0.49,0.7742056847000001,0.7724373341
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_tabpfn_mod,tabpfn_mod,0.5367418546,0.6900608712,0.5650000000000001,0.3970212936,0.00012063980000000001
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_tabpfn,tabpfn,0.4781954887,0.6926788810000001,0.47000000000000003,0.39223623280000003,0.00016474720000000001
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_lr,lr,0.4860944378,0.7087986377000001,0.485,0.0020766258,0.0019595623
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_rf,rf,0.42091836730000004,0.7602485202,0.42,0.062288999600000006,0.0568008423
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_svm,svm,0.4699879952,0.7014125356,0.46,0.0057327747,0.0039093494000000005
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_mlp,mlp,0.4790916367,0.7257909094,0.465,0.3636567593,0.358902216
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_knn,knn,0.5157563025,1.9305107440000002,0.52,0.0085918903,0.0003614426
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_lgb,lgb,0.4430772309,0.9239604086000001,0.45,0.0696077347,0.0670342445
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_cat,cat,0.4239695878,0.7939531996,0.435,0.9190037251000001,0.9174113274000001
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_tabpfn_mod,tabpfn_mod,0.4594837935,0.7152181271,0.47500000000000003,0.413872242,0.0001161098
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_tabpfn,tabpfn,0.47148859540000004,0.7034295654,0.49,0.4335153103,0.0001544952
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_lr,lr,0.5487548755,0.6897503508,0.525,0.0013256073,0.0012316704
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_rf,rf,0.4888988899,0.7313512575000001,0.47500000000000003,0.0667989254,0.061419963800000005
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_svm,svm,0.4761476148,0.7013438237,0.515,0.0055215359,0.0037987232
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_mlp,mlp,0.5572557256,0.6917841554,0.49,0.0190093517,0.018586874
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_knn,knn,0.5249524952,1.7593834955,0.51,0.0071485043000000005,0.0003156662
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_lgb,lgb,0.503950395,0.8983105632,0.5,0.0575053692,0.0287058353
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_cat,cat,0.4860486049,0.7443987914,0.46,0.8264892101,0.8250677586
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_tabpfn_mod,tabpfn_mod,0.5646564656,0.6872901246,0.53,0.4181735516,0.0001173019
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_tabpfn,tabpfn,0.496249625,0.6935505784,0.505,0.3871052265,0.00014114380000000002
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_lr,lr,0.5003631082000001,0.6762893803000001,0.595,0.0021674633000000002,0.0020172596
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_rf,rf,0.548085901,0.6898616005,0.59,0.0646240711,0.058891773200000004
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_svm,svm,0.47473804340000003,0.6862897298,0.5650000000000001,0.0053117275,0.0036368370000000004
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_mlp,mlp,0.5256769374,0.6761030297,0.6000000000000001,0.19839143750000002,0.1969206333
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_knn,knn,0.5737628385,1.5252310405,0.5650000000000001,0.0062389374,0.0003173351
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_lgb,lgb,0.4942421413,0.8621252718,0.53,0.0320043564,0.029541492500000002
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_cat,cat,0.5108413736,0.7273567013000001,0.5700000000000001,0.7953584194000001,0.7938985825
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_tabpfn_mod,tabpfn_mod,0.4891586264,0.6787797649,0.59,0.42815232280000004,0.0001316071
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_tabpfn,tabpfn,0.46488224920000004,0.6755339655,0.595,0.3964102268,0.0001564026
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_lr,lr,0.5344813273,1.4097208186999999,0.26,0.0050070286,0.0048491955
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_rf,rf,0.47524646870000004,1.9404437301000002,0.145,0.0636620522,0.0553481579
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_svm,svm,0.6784065988,1.285887339,0.125,0.009578466400000001,0.0073137283
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_mlp,mlp,0.3699235309,1.8349486228,0.1,0.2562687397,0.2492547035
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_knn,knn,0.48044910830000004,9.2348862983,0.275,0.010753154800000001,0.0004150867
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_xgb,xgb,0.6233426132000001,2.2393562717,0.335,0.0797729492,0.07701659200000001
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_lgb,lgb,0.6853972293,1.3389945469,0.37,0.034992218000000005,0.033317804300000003
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_cat,cat,0.5648460073,2.0886204348,0.24,0.39726853370000004,0.3953311443
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_tabpfn_mod,tabpfn_mod,0.5588567630000001,1.3538693196,0.24,0.3836743832,0.0001235008
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_tabpfn,tabpfn,0.7336227016,1.1550196971,0.4,0.37146878240000003,0.0001244545
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_lr,lr,0.8366950054000001,1.183924063,0.5750000000000001,0.0170192719,0.0168073177
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_rf,rf,0.8444307294000001,1.2939784732000001,0.5700000000000001,0.0663657188,0.0604715347
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_svm,svm,0.8213419814,1.1601356787000001,0.535,0.013461113,0.0098309517
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_mlp,mlp,0.8479097833,1.3935367097,0.585,0.4582126141,0.45760297780000003
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_knn,knn,0.763223137,8.2475934144,0.525,0.0305097103,0.0002171993
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_xgb,xgb,0.8493792389,1.5487170711,0.5750000000000001,0.1229212284,0.12103271480000001
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_lgb,lgb,0.8436526717,1.6458545745,0.56,0.0585534573,0.0559077263
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_cat,cat,0.8525399034000001,1.2665911914999999,0.56,2.1646974087,2.1580860615
145,autoMpg,8,4,398,2,6,189,831,autoMpg_lr,lr,0.9704154002000001,0.2337791629,0.9095477387,0.0022211075,0.002124548
145,autoMpg,8,4,398,2,6,189,831,autoMpg_rf,rf,0.969047619,0.2135549472,0.9296482412,0.054800987200000005,0.0501964092
145,autoMpg,8,4,398,2,6,189,831,autoMpg_svm,svm,0.9787234043,0.24646202900000003,0.8994974874,0.0035398006000000003,0.0023941994
145,autoMpg,8,4,398,2,6,189,831,autoMpg_mlp,mlp,0.9702127660000001,0.22943625820000002,0.9195979899000001,0.1655926704,0.1653065681
145,autoMpg,8,4,398,2,6,189,831,autoMpg_knn,knn,0.9618541033,0.6816000699,0.9095477387,0.0123517513,0.0028138161000000003
145,autoMpg,8,4,398,2,6,189,831,autoMpg_lgb,lgb,0.9552178318000001,0.3414809095,0.8994974874,0.0787723064,0.0772695541
145,autoMpg,8,4,398,2,6,189,831,autoMpg_cat,cat,0.9671732523000001,0.2336091378,0.9296482412,0.5812966824,0.5794968605
145,autoMpg,8,4,398,2,6,189,831,autoMpg_tabpfn_mod,tabpfn_mod,0.979331307,0.2177546065,0.9195979899000001,0.3956558704,0.0001182556
145,autoMpg,8,4,398,2,6,189,831,autoMpg_tabpfn,tabpfn,0.9806484296,0.2066912709,0.9145728643000001,0.36889171600000004,0.0001387596
146,vinnie,3,1,380,2,0,185,860,vinnie_lr,lr,0.9263514264,0.4236417803,0.8210526316000001,0.0014390945,0.0013341904
146,vinnie,3,1,380,2,0,185,860,vinnie_rf,rf,0.8771783772,0.7412456598,0.8105263158,0.050055503800000005,0.0453388691
146,vinnie,3,1,380,2,0,185,860,vinnie_svm,svm,0.9205794206000001,0.3640553344,0.8473684211,0.0022482872,0.0016374588000000001
146,vinnie,3,1,380,2,0,185,860,vinnie_mlp,mlp,0.9204684205,0.4475082933,0.8157894737,0.245257616,0.2444212437
146,vinnie,3,1,380,2,0,185,860,vinnie_knn,knn,0.8941613942000001,1.0357800538,0.8368421053,0.006652832,0.0004398823
146,vinnie,3,1,380,2,0,185,860,vinnie_lgb,lgb,0.9160284160000001,0.3608886894,0.8210526316000001,0.0653502941,0.0638098717
146,vinnie,3,1,380,2,0,185,860,vinnie_cat,cat,0.9134754135,0.3618570943,0.8210526316000001,0.3425619602,0.3413028717
146,vinnie,3,1,380,2,0,185,860,vinnie_tabpfn_mod,tabpfn_mod,0.9105339105,0.4061610493,0.8263157895000001,0.3646240234,0.0001125336
146,vinnie,3,1,380,2,0,185,860,vinnie_tabpfn,tabpfn,0.9277389277,0.3417229149,0.8315789474,0.36355638500000004,0.0001301765
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_lr,lr,0.6511627907,0.6553731541000001,0.6000000000000001,0.0015993118,0.0014913082
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_rf,rf,0.7122973925,0.6682300999,0.6216216216,0.0578658581,0.052792310700000004
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_svm,svm,0.5803382664,0.6845912293,0.5675675676,0.0045289993,0.0030727386
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_mlp,mlp,0.637655626,0.6734393649,0.6000000000000001,0.14911532400000002,0.1488959789
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_knn,knn,0.6444092084,3.1568247715,0.6054054054,0.0058562756,0.0003113747
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_lgb,lgb,0.7178764388000001,0.7117415789,0.6162162162,0.023032426800000002,0.0204508305
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_cat,cat,0.7109466761000001,0.6639186386,0.6054054054,0.6556777954,0.6542644501
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_tabpfn_mod,tabpfn_mod,0.65374677,0.6630315196000001,0.5783783784000001,0.36084151270000003,0.00012969970000000001
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_tabpfn,tabpfn,0.6940333568,0.6604752754000001,0.5837837838000001,0.3651163578,0.0001642704
148,dermatology,35,34,366,6,8,20,35,dermatology_lr,lr,0.9991001607000001,0.1078644882,0.9672131148,0.0174558163,0.0172526836
148,dermatology,35,34,366,6,8,20,35,dermatology_rf,rf,0.9988185912,0.16962287580000002,0.9672131148,0.058497190500000004,0.0530982018
148,dermatology,35,34,366,6,8,20,35,dermatology_svm,svm,0.9991988579000001,0.1669624036,0.9672131148,0.012442827200000001,0.009634256400000001
148,dermatology,35,34,366,6,8,20,35,dermatology_mlp,mlp,0.9992685109,0.0784546814,0.9672131148,0.1984882355,0.1980574131
148,dermatology,35,34,366,6,8,20,35,dermatology_knn,knn,0.9873992493,0.3454382099,0.9508196721000001,0.0106732845,0.00018405910000000001
148,dermatology,35,34,366,6,8,20,35,dermatology_xgb,xgb,0.9962458030000001,0.16985428,0.9398907104,0.0892417431,0.08799123760000001
148,dermatology,35,34,366,6,8,20,35,dermatology_lgb,lgb,0.9965413262,0.2515179603,0.9398907104,0.0587124825,0.0562727451
148,dermatology,35,34,366,6,8,20,35,dermatology_cat,cat,0.9982893372,0.0998309788,0.9672131148,2.1462705135,2.1397647858
149,analcatdata_draft,5,3,366,2,1,32,984,analcatdata_draft_lr,lr,0.6053872054,0.3220961894,0.9016393443,0.0016038418,0.0015120506
149,analcatdata_draft,5,3,366,2,1,32,984,analcatdata_draft_rf,rf,0.5614478114,0.8572111633,0.8852459016,0.0542840958,0.0498127937
149,analcatdata_draft,5,3,366,2,1,32,984,analcatdata_draft_svm,svm,0.5848484848000001,0.3246679971,0.9016393443,0.0039920807,0.0029070377
149,analcatdata_draft,5,3,366,2,1,32,984,analcatdata_draft_mlp,mlp,0.5939393939000001,0.35169410440000004,0.9016393443,0.1438479424,0.1435706615
149,analcatdata_draft,5,3,366,2,1,32,984,analcatdata_draft_knn,knn,0.5518518519,2.0314722697,0.9016393443,0.005646944,0.0001716614
149,analcatdata_draft,5,3,366,2,1,32,984,analcatdata_draft_lgb,lgb,0.5043771044,0.49320852,0.8852459016,0.0602967739,0.058699131
149,analcatdata_draft,5,3,366,2,1,32,984,analcatdata_draft_cat,cat,0.5973063973,0.35061438980000004,0.8961748634000001,0.5678122044,0.5658318996
149,analcatdata_draft,5,3,366,2,1,32,984,analcatdata_draft_tabpfn_mod,tabpfn_mod,0.5838383838,0.3830752428,0.9016393443,0.3551228046,0.00012063980000000001
149,analcatdata_draft,5,3,366,2,1,32,984,analcatdata_draft_tabpfn,tabpfn,0.5824915825,0.3509764857,0.9016393443,0.3487272263,0.0001292229
150,analcatdata_birthday,4,3,365,2,30,53,968,analcatdata_birthday_lr,lr,0.8928197065000001,0.28312885530000004,0.8633879781,0.0018615723,0.0017545223
150,analcatdata_birthday,4,3,365,2,30,53,968,analcatdata_birthday_rf,rf,0.9498165618000001,0.2051087299,0.8961748634000001,0.0519177914,0.0471072197
150,analcatdata_birthday,4,3,365,2,30,53,968,analcatdata_birthday_svm,svm,0.8634696017,0.29865378470000004,0.8688524590000001,0.0047457218,0.0031414032
150,analcatdata_birthday,4,3,365,2,30,53,968,analcatdata_birthday_mlp,mlp,0.5335429769,0.4414221884,0.8579234973000001,0.1528248787,0.1525402069
150,analcatdata_birthday,4,3,365,2,30,53,968,analcatdata_birthday_knn,knn,0.9026467505,0.4210729378,0.8360655738,0.0056049824,0.00016260150000000002
150,analcatdata_birthday,4,3,365,2,30,53,968,analcatdata_birthday_lgb,lgb,0.9291142558000001,0.2041650623,0.8797814208,0.0288248062,0.0269391537
150,analcatdata_birthday,4,3,365,2,30,53,968,analcatdata_birthday_cat,cat,0.9394654088000001,0.2041822929,0.8961748634000001,0.5415520668,0.5392067432000001
150,analcatdata_birthday,4,3,365,2,30,53,968,analcatdata_birthday_tabpfn_mod,tabpfn_mod,0.9250524109,0.24479391390000002,0.8743169399,0.36647701260000004,0.0001196861
150,analcatdata_birthday,4,3,365,2,30,53,968,analcatdata_birthday_tabpfn,tabpfn,0.9281970650000001,0.2217896298,0.8797814208,0.3554773331,0.0001418591
151,ionosphere,35,1,351,2,0,126,59,ionosphere_lr,lr,0.9409482759000001,0.307808994,0.9034090909,0.0037972927,0.0036826134
151,ionosphere,35,1,351,2,0,126,59,ionosphere_rf,rf,0.972341954,0.2144020395,0.9375,0.06337857250000001,0.058943748500000004
151,ionosphere,35,1,351,2,0,126,59,ionosphere_svm,svm,0.975,0.1621375676,0.9431818182,0.0031125546000000002,0.0021138191
151,ionosphere,35,1,351,2,0,126,59,ionosphere_mlp,mlp,0.9619252874,0.2860199686,0.875,0.2024176121,0.1983864307
151,ionosphere,35,1,351,2,0,126,59,ionosphere_knn,knn,0.9329741379000001,1.3485832728,0.8522727273,0.0119502544,0.00017476080000000002
